>contig_1
1	1918	-	2	1.140492	I:642,	D:289,
6156904	6157263	+	1	1.280436	I:	D:
6157306	6157782	+	1	1.238712	I:	D:
6157865	6158491	+	2	1.175485	I:	D:
6158495	6159751	+	2	1.175827	I:	D:
6159798	6161656	+	3	1.190326	I:	D:6160284,
6161672	6163999	+	2	1.145109	I:	D:
6164038	6165072	+	1	1.172281	I:	D:
6165094	6165582	+	1	1.219379	I:	D:
6165600	6166555	+	3	1.135849	I:6166231,6166246,	D:
6166573	6168615	+	1	1.159999	I:	D:
6168627	6170114	+	3	1.169147	I:	D:
6170124	6171608	+	3	1.117346	I:	D:
6171621	6171950	+	3	1.172459	I:	D:
6172168	6174408	+	1	1.231307	I:	D:
6174686	6176953	+	2	1.172856	I:	D:
6177052	6177909	-	1	1.132157	I:	D:
6177933	6181415	-	3	1.150861	I:	D:
6181445	6182610	+	2	1.130703	I:	D:6182125,
6182888	6184989	+	2	1.178117	I:	D:6182948,
6185098	6185616	-	1	1.164039	I:	D:
6185691	6186239	-	3	1.235799	I:	D:
6186352	6188462	-	1	1.200307	I:6186359,6187740,	D:
6188594	6190776	+	2	1.177250	I:	D:6189828,
6190842	6192134	-	3	1.150807	I:	D:
6192471	6196004	+	3	1.125457	I:	D:
6196051	6199214	+	1	1.137524	I:	D:6197112,
6199386	6200162	-	3	1.185781	I:	D:
6200180	6200449	-	2	1.330321	I:	D:
6200526	6201487	-	3	1.201192	I:	D:6201093,
6201540	6202810	+	3	1.130198	I:	D:6202207,
6202864	6203421	+	1	1.101292	I:	D:
6203669	6204832	+	2	1.135820	I:	D:
6204966	6206003	+	3	1.145811	I:	D:
6206009	6208608	+	2	1.115683	I:	D:6207844,
6208631	6211185	-	2	1.162153	I:	D:6209054,
6211267	6212112	-	1	1.177986	I:	D:
6212190	6215263	-	3	1.165021	I:6215258,	D:6213340,6214304,
6215286	6216500	-	3	1.178599	I:	D:
6216562	6218042	-	1	1.198679	I:6217258,6217289,	D:
6218411	6219684	-	2	1.187672	I:	D:6219049,
6219748	6220974	-	1	1.203977	I:	D:
6221209	6222379	-	1	1.189433	I:6222070,	D:
6222536	6223711	+	2	1.179602	I:	D:
6223782	6224135	+	3	1.122295	I:	D:
6224299	6225638	-	1	1.142173	I:	D:6224811,
6225747	6228038	+	3	1.136533	I:	D:
6228174	6229454	-	3	1.149756	I:	D:
6229623	6230774	+	3	1.149353	I:	D:
6230923	6232125	+	1	1.174650	I:	D:
6232127	6232993	+	2	1.141883	I:	D:
6233031	6233909	+	3	1.158165	I:	D:
6234178	6234705	+	1	1.225215	I:	D:
6234853	6237909	-	1	1.182870	I:	D:
6238457	6239383	+	2	1.171025	I:	D:
6239385	6241827	+	3	1.184786	I:	D:6240046,6241181,
6241882	6242667	-	1	1.167012	I:	D:
6242670	6243979	-	3	1.190494	I:	D:6243391,
6244305	6244778	+	3	1.278660	I:	D:
6244873	6245013	+	1	1.224754	I:	D:
6245097	6246140	+	3	1.190149	I:	D:
6246152	6247126	+	2	1.144749	I:	D:
6247216	6248151	+	1	1.130430	I:	D:
6248156	6248908	+	2	1.186414	I:	D:
6248910	6248996	-	3	1.205337	I:	D:
6249123	6249362	+	3	1.267409	I:	D:
6249588	6251873	+	3	1.219278	I:6250779,	D:6251270,
6251955	6253471	+	3	1.205628	I:	D:6252383,
6253524	6255002	+	3	1.165126	I:	D:
6255228	6257021	+	3	1.155572	I:	D:
6257044	6257928	+	1	1.273187	I:	D:
6257931	6259579	+	3	1.169568	I:	D:6258689,
6259614	6261096	+	3	1.167231	I:6260157,	D:
6261168	6262265	-	3	1.172062	I:	D:
6262269	6263249	-	3	1.154886	I:	D:
6263281	6264243	-	1	1.159258	I:	D:
6264335	6265621	-	2	1.138674	I:	D:
6265626	6266543	-	3	1.172020	I:	D:
6266610	6267320	-	3	1.135214	I:	D:
6267483	6267929	-	3	1.173005	I:	D:
6267991	6269980	-	1	1.141162	I:6268481,	D:
6270036	6271136	+	3	1.167379	I:	D:
6271237	6272157	-	1	1.178049	I:	D:
6272329	6273546	+	1	1.164522	I:	D:
6273643	6275136	+	1	1.150621	I:	D:
6275230	6276174	+	1	1.172910	I:	D:
6276444	6276746	+	3	1.291120	I:	D:
6276936	6277529	-	3	1.204133	I:	D:
6277909	6281539	+	1	1.158955	I:	D:6279795,6280200,
6281806	6283785	+	1	1.146675	I:	D:
6283876	6284811	+	1	1.142704	I:	D:
6284854	6285864	+	1	1.124025	I:	D:
6285903	6287237	-	3	1.175776	I:	D:
6287422	6288303	-	1	1.174257	I:	D:
6288354	6289813	-	3	1.166171	I:	D:6288701,
6289888	6290733	-	1	1.163941	I:	D:
6290747	6292393	-	2	1.175759	I:	D:
6292506	6292955	+	3	1.234219	I:	D:
6293253	6293951	+	3	1.166896	I:	D:
6293964	6294617	+	3	1.128936	I:	D:
6294695	6295153	-	2	1.161698	I:	D:
6295343	6297195	+	2	1.149155	I:	D:6296212,
6297242	6299128	+	2	1.151857	I:	D:
6299194	6300747	+	1	1.176274	I:	D:
6300840	6301760	+	3	1.158784	I:	D:
6301768	6302670	+	1	1.151957	I:	D:
6302839	6303933	+	1	1.129296	I:	D:
6303954	6304772	+	3	1.144714	I:	D:
6304781	6306571	+	2	1.119237	I:	D:
6306656	6307705	-	2	1.205751	I:	D:
6307859	6309511	+	2	1.167865	I:	D:
6309738	6310022	+	3	1.242667	I:	D:
6310027	6311313	+	1	1.146848	I:	D:
6311378	6311803	+	2	1.171913	I:	D:
6311824	6312399	-	1	1.182551	I:	D:
6312537	6313466	-	3	1.163734	I:	D:
6313554	6314075	-	3	1.186367	I:	D:
6314120	6315787	-	2	1.192245	I:	D:
6315916	6316773	-	1	1.154763	I:	D:
6316894	6317619	-	1	1.145201	I:	D:
6317623	6318531	-	1	1.154543	I:	D:
6318681	6319196	-	3	1.172408	I:	D:
6319351	6319539	-	1	1.234629	I:	D:
6319802	6321589	-	2	1.142173	I:	D:
6321624	6322052	-	3	1.217177	I:	D:
6322306	6322386	+	1	1.213672	I:	D:
6322551	6324002	-	3	1.180338	I:	D:
6324085	6325290	-	1	1.173163	I:	D:
6325382	6326272	-	2	1.140438	I:	D:
6326538	6327527	-	3	1.177529	I:	D:
6327963	6328664	+	3	1.188808	I:	D:
6328786	6329202	+	1	1.197080	I:	D:
6329203	6329586	+	1	1.224636	I:	D:
6329602	6331368	+	1	1.173865	I:	D:
6331387	6332103	+	1	1.205999	I:	D:
6332130	6332390	+	3	1.262026	I:	D:
6332410	6333720	+	1	1.208292	I:	D:
6333801	6334931	+	3	1.203611	I:	D:
6334969	6335421	-	1	1.123451	I:	D:
6335572	6337869	-	1	1.148496	I:	D:
6338113	6340827	-	1	1.155482	I:	D:
6341097	6343154	+	3	1.130144	I:	D:
6343214	6344446	-	2	1.169654	I:	D:
6344450	6347100	-	2	1.175442	I:	D:6346169,
6347283	6348345	-	3	1.172934	I:6347336,	D:
6348538	6349008	+	1	1.136240	I:	D:
6349374	6352205	+	3	1.168941	I:	D:
6352308	6353540	+	3	1.151272	I:	D:
6353577	6355088	+	3	1.143995	I:	D:
6355165	6356256	+	1	1.174176	I:	D:
6356377	6357871	+	1	1.159877	I:6356900,	D:
6357996	6360461	+	3	1.158182	I:	D:
6360637	6361242	+	1	1.121967	I:	D:
6361266	6363268	+	3	1.175962	I:	D:6361543,
6363275	6365093	+	2	1.171603	I:6363596,	D:
6365166	6365669	-	3	1.227120	I:	D:
6365982	6368357	-	3	1.157476	I:	D:
6368585	6370672	+	2	1.170675	I:	D:
6370764	6371552	-	3	1.207508	I:	D:
6371660	6373422	+	2	1.166595	I:	D:6372657,
6373582	6375122	+	1	1.181833	I:	D:6375104,
6375292	6375996	+	1	1.189326	I:	D:
6376117	6376686	+	1	1.233152	I:	D:
6376899	6377809	+	3	1.204855	I:	D:6377442,
6377823	6378668	+	3	1.159372	I:	D:
6378717	6380114	+	3	1.219898	I:	D:
6380239	6381960	+	1	1.304230	I:	D:
6381985	6391610	+	1	1.228769	I:6391323,6391575,6391600,	D:6391353,
6393135	6394043	+	3	1.216036	I:	D:
6394226	6394564	-	2	1.186017	I:	D:
6394646	6394810	-	2	1.190719	I:	D:
6394837	6395037	-	1	1.288357	I:	D:
6395487	6395606	+	3	1.204965	I:	D:
6395671	6400919	-	1	1.143276	I:6398221,6398313,	D:
6401180	6403465	+	2	1.155329	I:	D:
6403480	6403950	+	1	1.183704	I:	D:
6403955	6405094	-	2	1.161160	I:	D:
6405163	6406056	+	1	1.144131	I:	D:
6406062	6407968	+	3	1.164963	I:	D:6406753,
6408088	6409510	+	1	1.198491	I:6408499,	D:
6409523	6410653	-	2	1.171462	I:	D:
6410663	6413077	-	2	1.165755	I:6412851,	D:6411347,
6413103	6414683	-	3	1.174610	I:	D:
6414690	6416793	-	3	1.164176	I:6415803,	D:
6416831	6421263	-	2	1.170364	I:	D:6419582,
6421282	6423495	-	1	1.153972	I:	D:
6423529	6424644	-	1	1.214377	I:	D:
6425015	6426070	+	2	1.181340	I:	D:
6427621	6427689	+	1	1.294965	I:	D:
6428297	6429472	-	2	1.144489	I:	D:
6429853	6431252	-	1	1.152818	I:	D:6430528,
6431399	6431992	-	2	1.268843	I:	D:
6432406	6437283	+	1	1.168837	I:6436197,	D:6435045,
6437292	6438413	+	3	1.123373	I:	D:
6438464	6439312	+	2	1.118942	I:	D:
6439318	6440640	+	1	1.152761	I:	D:
6440673	6441362	+	3	1.232782	I:	D:
6441594	6443306	+	3	1.171218	I:	D:
6443310	6443669	+	3	1.213924	I:	D:
6443861	6444175	+	2	1.140858	I:	D:
6444266	6445453	+	2	1.182851	I:	D:
6445489	6447377	+	1	1.173020	I:	D:6446386,
6447385	6447462	+	1	1.272380	I:	D:
6447574	6449195	+	1	1.188920	I:	D:6447998,
6449318	6451071	-	2	1.188945	I:6450305,6450313,	D:
6451236	6452189	+	3	1.187666	I:	D:
6452266	6453423	-	1	1.183658	I:	D:
6453479	6454357	+	2	1.227804	I:	D:
6454439	6456119	+	2	1.142234	I:6455185,	D:
6456453	6458030	+	3	1.154209	I:	D:
6458089	6459903	+	1	1.182443	I:	D:
6459941	6461644	+	2	1.140739	I:	D:
6461806	6463632	+	1	1.167743	I:	D:
6463786	6464427	+	1	1.202395	I:	D:
6464700	6465680	+	3	1.146085	I:	D:
6465705	6467491	+	3	1.138161	I:	D:6466583,
6467517	6469324	+	3	1.160070	I:	D:6468575,
6469364	6470272	+	2	1.151438	I:	D:
6470316	6471614	+	3	1.149640	I:	D:
6471915	6473242	+	3	1.194422	I:	D:6471928,
6473312	6473767	+	2	1.237507	I:	D:
6473848	6474720	-	1	1.210617	I:	D:
6474960	6475340	+	3	1.226055	I:	D:
6475464	6476195	+	3	1.175445	I:	D:
6476240	6477196	-	2	1.176033	I:	D:
6477199	6478449	-	1	1.157045	I:	D:
6478526	6479071	+	2	1.209841	I:	D:
6479110	6479736	+	1	1.150802	I:	D:
6479771	6480700	-	2	1.174361	I:	D:
6480873	6481862	+	3	1.173038	I:	D:
6481951	6482235	+	1	1.211539	I:	D:
6482251	6483518	+	1	1.173530	I:	D:6483010,
6483533	6484621	+	2	1.182881	I:	D:
6484667	6486331	+	2	1.123955	I:	D:
6486347	6487608	+	2	1.143137	I:	D:6487132,
6487705	6489021	+	1	1.158831	I:	D:
6489115	6492296	-	1	1.155445	I:	D:6490517,
6492367	6492633	-	1	1.253984	I:	D:
6492821	6493788	-	2	1.189664	I:	D:6493671,
6493877	6494506	-	2	1.207203	I:	D:
6494611	6495288	-	1	1.200343	I:	D:
6495340	6496799	+	1	1.179246	I:	D:6495814,
6496850	6497494	+	2	1.172504	I:	D:
6497526	6498995	-	3	1.169051	I:	D:
6499060	6501059	-	1	1.182958	I:	D:6500407,
6501636	6501725	+	3	1.324088	I:	D:
6501754	6503079	+	1	1.219857	I:	D:
6503108	6504115	+	2	1.241928	I:	D:
6504430	6505311	+	1	1.217479	I:	D:
6506528	6509508	+	2	1.217602	I:6507689,6507771,	D:
6509867	6511890	+	2	1.209309	I:	D:6510411,
6511983	6515036	+	3	1.162175	I:	D:
6515060	6515461	+	2	1.239617	I:	D:
6515501	6518070	+	2	1.174484	I:	D:6516247,
6518209	6518601	-	1	1.195127	I:	D:
6518708	6519568	+	2	1.178835	I:	D:
6519588	6520532	-	3	1.171029	I:	D:
6520666	6521649	+	1	1.146965	I:	D:
6521720	6523144	+	2	1.171618	I:	D:
6523213	6523839	-	1	1.222793	I:	D:
6524000	6526657	+	2	1.150099	I:	D:
6526809	6528552	+	3	1.224933	I:6527639,	D:
6528796	6528990	-	1	1.292045	I:	D:
6529393	6531054	-	1	1.133409	I:	D:
6531299	6532621	+	2	1.160907	I:	D:
6532769	6533650	-	2	1.135863	I:	D:
6533819	6534658	+	2	1.148669	I:	D:
6534695	6535546	+	2	1.139902	I:	D:
6535619	6536188	-	2	1.187130	I:	D:
6536241	6537104	-	3	1.189014	I:	D:
6537265	6540166	+	1	1.132954	I:6538392,	D:
6540193	6541014	+	1	1.139576	I:	D:
6541130	6542152	+	2	1.154874	I:	D:
6542240	6543370	+	2	1.120216	I:	D:
6543438	6544586	-	3	1.227650	I:	D:
6545018	6546028	-	2	1.162205	I:	D:
6546089	6547215	-	2	1.190356	I:6546178,6546253,	D:
6547309	6548157	+	1	1.164396	I:	D:
6548246	6548512	+	2	1.139428	I:	D:
6548520	6549438	+	3	1.130142	I:6549417,	D:
6549485	6551347	+	2	1.140948	I:	D:
6551538	6553257	+	3	1.169073	I:6552333,	D:
6553492	6553866	+	1	1.250531	I:	D:
6553918	6554275	+	1	1.240179	I:6554238,	D:
6554347	6554619	+	1	1.228436	I:	D:
6554634	6555089	+	3	1.168337	I:	D:
6555235	6557453	+	1	1.179246	I:	D:6556062,
6557521	6558498	-	1	1.141734	I:	D:
6558581	6559887	-	2	1.168239	I:	D:6559580,
6560013	6560483	-	3	1.209987	I:	D:
6560517	6561122	-	3	1.166545	I:	D:
6561256	6561501	+	1	1.200399	I:	D:
6561716	6561970	+	2	1.199644	I:	D:
6562009	6564011	-	1	1.177696	I:	D:6562578,
6564175	6564515	+	1	1.321907	I:	D:6564495,
6564882	6565226	+	3	1.213642	I:	D:
6565485	6566735	+	3	1.193265	I:	D:
6566742	6567566	-	3	1.239806	I:6567216,	D:6567148,
6567733	6567864	+	1	1.248572	I:	D:
6567903	6567989	+	3	1.282824	I:	D:
6568023	6568448	+	3	1.192600	I:	D:
6568451	6568864	+	2	1.157959	I:	D:
6568965	6570257	+	3	1.186706	I:	D:
6570288	6571800	+	3	1.190055	I:6570422,	D:
6572055	6572967	-	3	1.193964	I:6572956,	D:
6573106	6573315	+	1	1.166877	I:	D:
6573743	6575368	-	2	1.159835	I:	D:
6575729	6577910	-	2	1.132354	I:6577234,	D:
6578308	6579372	+	1	1.134544	I:	D:
6579474	6580208	+	3	1.178203	I:	D:
6580255	6581172	-	1	1.157952	I:	D:
6581385	6583664	+	3	1.156538	I:	D:
6583831	6587805	+	1	1.152023	I:	D:
6588005	6588498	+	2	1.237054	I:	D:6588495,
6588561	6589721	+	3	1.160743	I:	D:
6589825	6590706	+	1	1.167831	I:	D:
6591001	6591666	+	1	1.148912	I:	D:
6591784	6592612	+	1	1.218281	I:6592487,	D:
6592640	6593566	+	2	1.142166	I:	D:
6593596	6595609	+	1	1.187011	I:6594363,	D:
6595614	6597227	+	3	1.112393	I:	D:
6597257	6597787	+	2	1.179295	I:	D:
6597788	6598627	-	2	1.163085	I:	D:
6598642	6600614	-	1	1.171740	I:	D:6599408,
6600705	6601103	-	3	1.194775	I:	D:
6601320	6602099	+	3	1.112556	I:	D:
6602110	6603563	+	1	1.136552	I:	D:6602869,
6603577	6605756	+	1	1.139105	I:	D:6605435,
6605838	6606533	+	3	1.168580	I:	D:
6606575	6606706	+	2	1.150349	I:	D:
6606835	6608535	-	1	1.172432	I:	D:
6608594	6609055	-	2	1.217702	I:	D:
6609058	6609568	-	1	1.271750	I:6609535,	D:
6609857	6611041	+	2	1.212875	I:	D:
6611082	6611165	+	3	1.264531	I:	D:
6611222	6614059	+	2	1.138630	I:6612522,	D:6612650,
6614214	6614435	+	3	1.283343	I:	D:
6614507	6618242	-	2	1.184693	I:6615552,	D:
6618359	6619030	+	2	1.298943	I:	D:
6619117	6619503	-	1	1.293156	I:	D:
6620289	6621749	+	3	1.148419	I:	D:
6622085	6623092	+	2	1.180210	I:	D:
6623191	6624600	+	1	1.153640	I:	D:
6624866	6626365	+	2	1.220090	I:	D:
6626378	6627481	+	2	1.163166	I:	D:
6627487	6628716	+	1	1.190727	I:	D:
6628798	6630551	-	1	1.155310	I:	D:6630238,
6630556	6631572	-	1	1.160779	I:	D:
6631859	6632734	-	2	1.173327	I:	D:
6632805	6633794	-	3	1.163380	I:	D:
6633985	6634905	+	1	1.176929	I:	D:
6634960	6636978	+	1	1.179126	I:6636065,	D:6636034,
6637040	6637651	-	2	1.204470	I:	D:
6637862	6639189	+	2	1.147969	I:	D:6637870,
6639244	6639702	+	1	1.172537	I:	D:
6639801	6640493	-	3	1.169905	I:	D:
6640603	6640884	-	1	1.244627	I:	D:
6641702	6642061	-	2	1.175707	I:	D:
6642329	6642757	+	2	1.172466	I:	D:
6642926	6643624	+	2	1.134322	I:	D:
6643625	6643693	+	2	1.098518	I:	D:
6643764	6644891	+	3	1.155880	I:	D:
6644958	6645281	+	3	1.248253	I:	D:
6645358	6647175	-	1	1.164058	I:	D:
6647180	6647941	-	2	1.215792	I:	D:
6648247	6648504	+	1	1.202890	I:	D:
6649003	6649596	+	1	1.248262	I:	D:
6649619	6651082	+	2	1.143128	I:	D:
6651096	6651536	+	3	1.197689	I:	D:
6651540	6652174	+	3	1.222423	I:	D:6651973,
6652182	6654432	+	3	1.195224	I:6653838,	D:
6654442	6654741	+	1	1.221883	I:	D:
6654761	6655771	+	2	1.185045	I:	D:
6655824	6656549	+	3	1.194304	I:	D:
6656558	6658089	+	2	1.186985	I:6656905,6656929,	D:
6658091	6659668	+	2	1.233201	I:6659473,	D:6658744,
6660232	6660428	-	1	1.340877	I:6660243,6660396,	D:
6660711	6661061	+	3	1.283382	I:	D:
6661064	6662086	-	2	1.281291	I:	D:
6662293	6663627	+	1	1.227980	I:6662730,6663230,6663465,	D:
6663849	6665426	+	3	1.201803	I:	D:
6665459	6665719	-	2	1.325574	I:	D:
6665936	6666799	+	2	1.258781	I:	D:
6666818	6666994	-	2	1.327170	I:	D:
6667257	6667940	+	3	1.284973	I:6667829,	D:6667501,
6667986	6668903	+	3	1.166242	I:	D:
6669349	6670665	-	1	1.211608	I:	D:
6670703	6671715	-	2	1.218375	I:	D:6671617,
6671786	6672048	-	2	1.307911	I:	D:6671795,
6672092	6672397	+	2	1.193938	I:	D:
6672404	6673875	+	2	1.185065	I:6672409,6672504,	D:
6673907	6675583	-	2	1.173569	I:	D:
6675767	6677065	-	2	1.133355	I:	D:
6677161	6679045	-	1	1.148914	I:6678143,	D:
6679165	6679605	+	1	1.170292	I:	D:
6680033	6680644	+	2	1.231527	I:	D:
6681258	6683678	+	3	1.152740	I:	D:
6683812	6684549	+	1	1.144611	I:	D:
6684601	6685845	+	1	1.155052	I:	D:
6685900	6686580	+	1	1.176376	I:	D:
6686981	6687253	+	2	1.199683	I:	D:
6687433	6687561	-	1	1.374255	I:	D:
6687991	6688692	+	1	1.271126	I:	D:
6688706	6689683	+	2	1.146452	I:	D:
6689743	6690162	+	1	1.162462	I:	D:
6690228	6690934	+	3	1.166435	I:	D:6690892,
6691031	6694026	+	2	1.165382	I:6692067,6692088,	D:
6694383	6695723	-	3	1.164962	I:	D:
6695793	6696764	-	3	1.127801	I:	D:
6696855	6697754	+	3	1.171480	I:	D:
6697813	6698769	+	1	1.126525	I:	D:
6698772	6699302	+	3	1.123717	I:	D:
6699315	6699878	+	3	1.150224	I:	D:
6699956	6700789	+	2	1.118828	I:	D:
6700859	6701818	-	2	1.185982	I:	D:
6701857	6703038	-	1	1.131824	I:	D:
6703281	6703475	+	3	1.190327	I:	D:
6703585	6704850	-	1	1.144243	I:	D:
6704896	6705396	-	1	1.119891	I:	D:
6705508	6706482	-	1	1.160859	I:	D:
6706608	6710282	+	3	1.132074	I:6709547,	D:6709137,
6710451	6715475	+	3	1.168340	I:6714743,	D:6711522,6712662,6713583,6714389,
6715515	6716183	-	3	1.205772	I:	D:
6716415	6717794	+	3	1.165871	I:	D:
6718025	6719512	+	2	1.157191	I:	D:
6719568	6721232	+	3	1.149888	I:	D:
6721269	6721949	+	3	1.118563	I:	D:
6722106	6722831	+	3	1.170097	I:	D:
6723086	6725038	-	2	1.186707	I:	D:
6725169	6725441	-	3	1.242187	I:	D:
6725560	6726918	-	1	1.151498	I:	D:
6727055	6730996	+	2	1.130554	I:	D:
6731166	6732899	+	3	1.137529	I:	D:
6732908	6734203	+	2	1.130130	I:	D:
6734276	6735175	-	2	1.163674	I:	D:
6735368	6744492	+	2	1.164969	I:6740717,6740745,6742578,6742627,6743337,	D:6738794,6739877,6741482,
6744544	6744816	-	1	1.243801	I:	D:
6744819	6745583	-	3	1.145570	I:	D:
6745599	6746627	-	3	1.240800	I:	D:
6746679	6750321	+	3	1.140844	I:6748451,	D:
6750569	6750960	+	2	1.268616	I:6750691,6750830,	D:
6751011	6752473	+	3	1.201547	I:	D:6751027,
6752564	6753265	-	2	1.174166	I:	D:
6753599	6755080	-	2	1.197556	I:	D:
6761875	6765404	-	1	1.208420	I:	D:6763482,
6765699	6767039	+	3	1.144818	I:	D:
6767116	6767773	-	1	1.182460	I:6767730,	D:
6767777	6768247	-	2	1.183490	I:	D:
6768256	6770229	-	1	1.192825	I:6768760,	D:6769322,
6770242	6771549	-	1	1.160654	I:	D:
6771729	6772460	-	3	1.202276	I:	D:
6772620	6774143	+	3	1.154317	I:	D:
6774345	6775355	+	3	1.219456	I:	D:
6775358	6776338	+	2	1.238943	I:	D:
6776439	6776698	-	3	1.416165	I:	D:6776501,
6777141	6778760	-	3	1.175711	I:	D:
6778773	6780032	-	3	1.136993	I:	D:
6780053	6781426	-	2	1.137667	I:	D:
6781585	6782085	-	1	1.237810	I:	D:
6782116	6783006	-	1	1.141603	I:	D:
6783104	6784084	+	2	1.215787	I:	D:
6784148	6785137	+	2	1.139626	I:	D:
6785301	6786809	+	3	1.174052	I:	D:
6786878	6787759	+	2	1.235947	I:	D:
6787791	6789535	+	3	1.176644	I:6788956,6788973,	D:
6789556	6791265	+	1	1.218929	I:6790177,6790478,	D:6790400,6790682,
6791387	6792385	+	2	1.180831	I:	D:
6792422	6793096	-	2	1.216481	I:	D:
6793196	6795961	-	2	1.141650	I:	D:
6796063	6799683	+	1	1.185952	I:	D:
6799787	6800134	+	2	1.225036	I:	D:
6800255	6801514	-	2	1.183376	I:	D:
6801632	6801958	-	2	1.259653	I:	D:
6802288	6804249	+	1	1.151116	I:	D:
6804285	6804860	+	3	1.139591	I:	D:
6804896	6807217	+	2	1.124794	I:	D:
6807356	6809241	+	2	1.180755	I:	D:6807944,
6809249	6810589	-	2	1.165513	I:	D:
6810670	6811611	-	1	1.164584	I:	D:
6811860	6812965	+	3	1.249476	I:6812369,6812413,	D:
6813086	6814794	+	2	1.184596	I:6814372,6814397,	D:
6814810	6815736	+	1	1.194932	I:	D:
6815849	6816721	+	2	1.187152	I:	D:
6816760	6817077	-	1	1.129840	I:	D:
6817258	6817713	+	1	1.203856	I:	D:
6817785	6818831	+	3	1.181163	I:	D:
6819026	6822299	+	2	1.207859	I:6820238,6821618,	D:6821806,
6822333	6824957	+	3	1.144029	I:	D:
6824959	6825213	+	1	1.159111	I:	D:
6825291	6825872	-	3	1.217831	I:	D:
6826373	6826633	+	2	1.181432	I:	D:
6826701	6828139	+	3	1.211142	I:	D:6827319,
6828456	6829133	+	3	1.184073	I:	D:
6829263	6829976	+	3	1.194181	I:	D:
6830075	6831548	+	2	1.171368	I:	D:6830086,6830803,
6831558	6832847	+	3	1.162888	I:	D:
6832923	6835817	-	3	1.188053	I:	D:
6836230	6836655	+	1	1.183980	I:	D:
6836696	6837834	+	2	1.193132	I:	D:6837826,
6837847	6838347	+	1	1.196843	I:	D:
6838363	6839649	+	1	1.149575	I:	D:
6839696	6840991	+	2	1.160155	I:	D:
6840993	6841631	+	3	1.157701	I:	D:
6841681	6842797	+	1	1.162746	I:6841685,	D:
6842823	6844178	+	3	1.150567	I:	D:
6844182	6845249	+	3	1.169070	I:	D:
6845411	6845647	+	2	1.335902	I:	D:
6845732	6848108	+	2	1.196246	I:6846815,	D:
6848139	6849029	+	3	1.159845	I:	D:
6849288	6850445	+	3	1.187288	I:	D:
6850522	6851817	+	1	1.166870	I:	D:
6851901	6852443	+	3	1.227463	I:	D:
6852878	6853090	+	2	1.260613	I:	D:
6853206	6855173	+	3	1.220113	I:	D:
6855966	6858233	+	3	1.169605	I:	D:
6859233	6860222	+	3	1.238475	I:	D:
6860326	6862552	-	1	1.234134	I:6861283,6861299,	D:6861391,
6863004	6865203	+	3	1.267811	I:6863231,6863247,6865032,	D:6864582,6865126,
6865299	6868149	+	3	1.244101	I:6866781,6866804,	D:6865913,
6868154	6870654	+	2	1.222307	I:	D:6869799,
6870668	6871639	+	2	1.262950	I:	D:
6871685	6872595	-	2	1.235315	I:6871737,6871882,	D:
6872744	6873712	-	2	1.204203	I:	D:
6873898	6874917	+	1	1.190341	I:	D:
6875039	6875497	-	2	1.247131	I:	D:
6875530	6876843	-	1	1.180649	I:	D:
6876861	6878716	+	3	1.192000	I:	D:6877213,
6878931	6879600	+	3	1.234449	I:6879588,	D:
6879632	6883128	-	2	1.183536	I:6881080,6881204,	D:
6883725	6885129	+	3	1.179848	I:6884091,	D:
6885165	6886232	+	3	1.169146	I:	D:
6886278	6887117	+	3	1.169538	I:	D:
6887161	6889096	-	1	1.162845	I:6887169,	D:
6889114	6889911	-	1	1.241044	I:	D:
6889932	6897251	-	3	1.162896	I:	D:
6897337	6897993	-	1	1.142008	I:	D:
6898013	6899449	-	2	1.152024	I:	D:
6899457	6901818	-	3	1.150342	I:6901620,	D:
6901842	6903356	-	3	1.178426	I:	D:
6903870	6905273	+	3	1.164782	I:	D:
6905296	6905946	+	1	1.155415	I:	D:
6905983	6907059	+	1	1.115930	I:	D:
6907327	6908421	+	1	1.140160	I:	D:
6908685	6910499	+	3	1.199330	I:6910111,	D:6909727,
6910518	6911324	+	3	1.216148	I:	D:
6911346	6912455	+	3	1.199986	I:	D:
6912551	6913142	+	2	1.204512	I:6913131,	D:
6913741	6913812	-	1	1.283789	I:	D:
6914412	6915347	-	3	1.242837	I:	D:
6915482	6916036	+	2	1.243684	I:	D:
6916189	6916368	+	1	1.202970	I:	D:
6916377	6916664	-	3	1.185875	I:	D:
6916884	6917417	-	3	1.163406	I:	D:
6917597	6917806	-	2	1.182770	I:	D:
6917944	6918327	+	1	1.274908	I:	D:
6918423	6920204	-	3	1.157821	I:	D:
6920259	6921281	-	3	1.170792	I:	D:
6921341	6922621	-	2	1.117259	I:	D:
6922658	6923131	-	2	1.134210	I:	D:
6923332	6924357	+	1	1.168317	I:	D:
6924370	6925266	-	1	1.139437	I:	D:
6925275	6926333	-	3	1.153200	I:	D:
6926350	6926670	-	1	1.179812	I:	D:
6926698	6928332	-	1	1.153890	I:	D:
6928342	6930185	-	1	1.140505	I:	D:6929192,
6930279	6931853	-	3	1.179813	I:	D:
6932049	6933548	-	3	1.151311	I:	D:
6933563	6934804	-	2	1.147792	I:	D:
6934823	6936538	-	2	1.166230	I:	D:
6936636	6937370	-	3	1.154904	I:	D:
6937674	6939152	+	3	1.221985	I:	D:
6939253	6939516	-	1	1.174057	I:	D:
6939679	6941106	+	1	1.217962	I:	D:
6941162	6941896	-	2	1.209227	I:	D:
